,Country,Year,Value_union_x,MEASURE_x,Age group_x,Value_gini_cpi_x,Value_union_y,MEASURE_y,Age group_y,Value_gini_cpi_y
1221,Australia,2010,18.4,GINI,Total population,0.3339999999999999,18.4,CPI2015,Total population,89.25005999999999
1222,Australia,2012,18.2,GINI,Total population,0.326,18.2,CPI2010,Total population,105.1248705
1223,Australia,2012,18.2,GINI,Total population,0.326,18.2,CPI2010,Total population,105.1248705
1224,Australia,2012,18.2,GINI,Total population,0.326,18.2,CPI2015,Total population,93.82401
1225,Australia,2012,18.2,GINI,Total population,0.326,18.2,CPI2015,Total population,93.82401
1226,Australia,2012,18.2,GINI,Total population,0.324,18.2,CPI2010,Total population,105.1248705
1227,Australia,2012,18.2,GINI,Total population,0.324,18.2,CPI2010,Total population,105.1248705
1228,Australia,2012,18.2,GINI,Total population,0.324,18.2,CPI2015,Total population,93.82401
1229,Australia,2012,18.2,GINI,Total population,0.324,18.2,CPI2015,Total population,93.82401
1230,Australia,2014,15.1,GINI,Total population,0.337,15.1,CPI2010,Total population,110.3798138
1231,Australia,2014,15.1,GINI,Total population,0.337,15.1,CPI2015,Total population,98.51405
1232,Australia,2016,14.6,GINI,Total population,0.33,14.6,CPI2010,Total population,113.475554
1233,Australia,2016,14.6,GINI,Total population,0.33,14.6,CPI2015,Total population,101.277
1234,Australia,2018,13.7,GINI,Total population,0.325,13.7,CPI2010,Total population,117.898072
1235,Australia,2018,13.7,GINI,Total population,0.325,13.7,CPI2015,Total population,105.2241
1236,Netherlands,2009,19.1,GINI,Total population,0.283,19.1,CPI2010,Total population,98.74076801
1237,Netherlands,2009,19.1,GINI,Total population,0.283,19.1,CPI2015,Total population,90.43584
1238,Netherlands,2009,19.1,GINI,Total population,0.283,20.0,CPI2010,Total population,98.74076801
1239,Netherlands,2009,19.1,GINI,Total population,0.283,20.0,CPI2015,Total population,90.43584
1240,Netherlands,2009,20.0,GINI,Total population,0.283,19.1,CPI2010,Total population,98.74076801
1241,Netherlands,2009,20.0,GINI,Total population,0.283,19.1,CPI2015,Total population,90.43584
1242,Netherlands,2009,20.0,GINI,Total population,0.283,20.0,CPI2010,Total population,98.74076801
1243,Netherlands,2009,20.0,GINI,Total population,0.283,20.0,CPI2015,Total population,90.43584
1244,Netherlands,2010,18.6,GINI,Total population,0.283,18.6,CPI2010,Total population,100.0
1245,Netherlands,2010,18.6,GINI,Total population,0.283,18.6,CPI2015,Total population,91.58916
1246,Netherlands,2010,18.6,GINI,Total population,0.283,19.5,CPI2010,Total population,100.0
1247,Netherlands,2010,18.6,GINI,Total population,0.283,19.5,CPI2015,Total population,91.58916
1248,Netherlands,2010,19.5,GINI,Total population,0.283,18.6,CPI2010,Total population,100.0
1249,Netherlands,2010,19.5,GINI,Total population,0.283,18.6,CPI2015,Total population,91.58916
1250,Netherlands,2010,19.5,GINI,Total population,0.283,19.5,CPI2010,Total population,100.0
1251,Netherlands,2010,19.5,GINI,Total population,0.283,19.5,CPI2015,Total population,91.58916
1252,Netherlands,2011,18.4,GINI,Total population,0.289,18.4,CPI2010,Total population,102.341074
1253,Netherlands,2011,18.4,GINI,Total population,0.289,18.4,CPI2015,Total population,93.73333
1254,Netherlands,2011,18.4,GINI,Total population,0.289,19.3,CPI2010,Total population,102.341074
1255,Netherlands,2011,18.4,GINI,Total population,0.289,19.3,CPI2015,Total population,93.73333
1256,Netherlands,2011,19.3,GINI,Total population,0.289,18.4,CPI2010,Total population,102.341074
1257,Netherlands,2011,19.3,GINI,Total population,0.289,18.4,CPI2015,Total population,93.73333
1258,Netherlands,2011,19.3,GINI,Total population,0.289,19.3,CPI2010,Total population,102.341074
1259,Netherlands,2011,19.3,GINI,Total population,0.289,19.3,CPI2015,Total population,93.73333
1260,Netherlands,2012,17.9,GINI,Total population,0.288,17.9,CPI2010,Total population,104.8541116
1261,Netherlands,2012,17.9,GINI,Total population,0.288,17.9,CPI2010,Total population,104.8541116
1262,Netherlands,2012,17.9,GINI,Total population,0.288,17.9,CPI2015,Total population,96.035
1263,Netherlands,2012,17.9,GINI,Total population,0.288,17.9,CPI2015,Total population,96.035
1264,Netherlands,2012,17.9,GINI,Total population,0.288,18.8,CPI2010,Total population,104.8541116
1265,Netherlands,2012,17.9,GINI,Total population,0.288,18.8,CPI2010,Total population,104.8541116
1266,Netherlands,2012,17.9,GINI,Total population,0.288,18.8,CPI2015,Total population,96.035
1267,Netherlands,2012,17.9,GINI,Total population,0.288,18.8,CPI2015,Total population,96.035
1268,Netherlands,2012,17.9,GINI,Total population,0.278,17.9,CPI2010,Total population,104.8541116
1269,Netherlands,2012,17.9,GINI,Total population,0.278,17.9,CPI2010,Total population,104.8541116
1270,Netherlands,2012,17.9,GINI,Total population,0.278,17.9,CPI2015,Total population,96.035
1271,Netherlands,2012,17.9,GINI,Total population,0.278,17.9,CPI2015,Total population,96.035
1272,Netherlands,2012,17.9,GINI,Total population,0.278,18.8,CPI2010,Total population,104.8541116
1273,Netherlands,2012,17.9,GINI,Total population,0.278,18.8,CPI2010,Total population,104.8541116
1274,Netherlands,2012,17.9,GINI,Total population,0.278,18.8,CPI2015,Total population,96.035
1275,Netherlands,2012,17.9,GINI,Total population,0.278,18.8,CPI2015,Total population,96.035
1276,Netherlands,2012,18.8,GINI,Total population,0.288,17.9,CPI2010,Total population,104.8541116
1277,Netherlands,2012,18.8,GINI,Total population,0.288,17.9,CPI2010,Total population,104.8541116
1278,Netherlands,2012,18.8,GINI,Total population,0.288,17.9,CPI2015,Total population,96.035
1279,Netherlands,2012,18.8,GINI,Total population,0.288,17.9,CPI2015,Total population,96.035
1280,Netherlands,2012,18.8,GINI,Total population,0.288,18.8,CPI2010,Total population,104.8541116
1281,Netherlands,2012,18.8,GINI,Total population,0.288,18.8,CPI2010,Total population,104.8541116
1282,Netherlands,2012,18.8,GINI,Total population,0.288,18.8,CPI2015,Total population,96.035
1283,Netherlands,2012,18.8,GINI,Total population,0.288,18.8,CPI2015,Total population,96.035
1284,Netherlands,2012,18.8,GINI,Total population,0.278,17.9,CPI2010,Total population,104.8541116
1285,Netherlands,2012,18.8,GINI,Total population,0.278,17.9,CPI2010,Total population,104.8541116
1286,Netherlands,2012,18.8,GINI,Total population,0.278,17.9,CPI2015,Total population,96.035
1287,Netherlands,2012,18.8,GINI,Total population,0.278,17.9,CPI2015,Total population,96.035
1288,Netherlands,2012,18.8,GINI,Total population,0.278,18.8,CPI2010,Total population,104.8541116
1289,Netherlands,2012,18.8,GINI,Total population,0.278,18.8,CPI2010,Total population,104.8541116
1290,Netherlands,2012,18.8,GINI,Total population,0.278,18.8,CPI2015,Total population,96.035
1291,Netherlands,2012,18.8,GINI,Total population,0.278,18.8,CPI2015,Total population,96.035
1292,Netherlands,2013,17.8,GINI,Total population,0.287,17.8,CPI2010,Total population,107.4826977
1293,Netherlands,2013,17.8,GINI,Total population,0.287,17.8,CPI2015,Total population,98.4425
1294,Netherlands,2013,17.8,GINI,Total population,0.287,18.2,CPI2010,Total population,107.4826977
1295,Netherlands,2013,17.8,GINI,Total population,0.287,18.2,CPI2015,Total population,98.4425
1296,Netherlands,2013,18.2,GINI,Total population,0.287,17.8,CPI2010,Total population,107.4826977
1297,Netherlands,2013,18.2,GINI,Total population,0.287,17.8,CPI2015,Total population,98.4425
1298,Netherlands,2013,18.2,GINI,Total population,0.287,18.2,CPI2010,Total population,107.4826977
1299,Netherlands,2013,18.2,GINI,Total population,0.287,18.2,CPI2015,Total population,98.4425
1300,Turkey,2013,6.3,GINI,Total population,0.39,6.3,CPI2010,Total population,124.6263037
1301,Turkey,2013,6.3,GINI,Total population,0.39,6.3,CPI2015,Total population,85.32085
1302,Turkey,2014,6.9,GINI,Total population,0.3979999999999999,6.9,CPI2010,Total population,135.6614352
1303,Turkey,2014,6.9,GINI,Total population,0.3979999999999999,6.9,CPI2015,Total population,92.87565
1304,Turkey,2015,8.0,GINI,Total population,0.4039999999999999,8.0,CPI2010,Total population,146.0678178
1305,Turkey,2015,8.0,GINI,Total population,0.4039999999999999,8.0,CPI2015,Total population,100.0
1306,Greece,2010,22.2,GINI,Total population,0.336,22.2,CPI2010,Total population,100.0
1307,Greece,2010,22.2,GINI,Total population,0.336,22.2,CPI2010,Total population,100.0
1308,Greece,2010,22.2,GINI,Total population,0.336,22.2,CPI2015,Total population,99.23457
1309,Greece,2010,22.2,GINI,Total population,0.336,22.2,CPI2015,Total population,99.23457
1310,Greece,2010,22.2,GINI,Total population,0.337,22.2,CPI2010,Total population,100.0
1311,Greece,2010,22.2,GINI,Total population,0.337,22.2,CPI2010,Total population,100.0
1312,Greece,2010,22.2,GINI,Total population,0.337,22.2,CPI2015,Total population,99.23457
1313,Greece,2010,22.2,GINI,Total population,0.337,22.2,CPI2015,Total population,99.23457
1314,Greece,2013,23.1,GINI,Total population,0.342,23.1,CPI2010,Total population,103.9141904
1315,Greece,2013,23.1,GINI,Total population,0.342,23.1,CPI2010,Total population,103.9141904
1316,Greece,2013,23.1,GINI,Total population,0.342,23.1,CPI2015,Total population,103.1188
1317,Greece,2013,23.1,GINI,Total population,0.342,23.1,CPI2015,Total population,103.1188
1318,Greece,2013,23.1,GINI,Total population,0.3429999999999999,23.1,CPI2010,Total population,103.9141904
1319,Greece,2013,23.1,GINI,Total population,0.3429999999999999,23.1,CPI2010,Total population,103.9141904
1320,Greece,2013,23.1,GINI,Total population,0.3429999999999999,23.1,CPI2015,Total population,103.1188
1321,Greece,2013,23.1,GINI,Total population,0.3429999999999999,23.1,CPI2015,Total population,103.1188
1322,Greece,2016,20.2,GINI,Total population,0.3329999999999999,20.2,CPI2010,Total population,99.93930543
1323,Greece,2016,20.2,GINI,Total population,0.3329999999999999,20.2,CPI2015,Total population,99.17434
1324,Austria,2009,29.3,GINI,Total population,0.289,29.3,CPI2010,Total population,98.21877059999998
1325,Austria,2009,29.3,GINI,Total population,0.289,29.3,CPI2015,Total population,88.74172
1326,Austria,2010,28.9,GINI,Total population,0.28,28.9,CPI2010,Total population,100.0
1327,Austria,2010,28.9,GINI,Total population,0.28,28.9,CPI2015,Total population,90.35108
1328,Austria,2011,28.3,GINI,Total population,0.281,28.3,CPI2010,Total population,103.2865905
1329,Austria,2011,28.3,GINI,Total population,0.281,28.3,CPI2015,Total population,93.32055
1330,Austria,2012,28.0,GINI,Total population,0.276,28.0,CPI2010,Total population,105.8539533
1331,Austria,2012,28.0,GINI,Total population,0.276,28.0,CPI2015,Total population,95.64019
1332,Austria,2013,27.8,GINI,Total population,0.28,27.8,CPI2010,Total population,107.9712052
1333,Austria,2013,27.8,GINI,Total population,0.28,27.8,CPI2015,Total population,97.55315
1334,Austria,2014,27.7,GINI,Total population,0.2739999999999999,27.7,CPI2010,Total population,109.7050085
1335,Austria,2014,27.7,GINI,Total population,0.2739999999999999,27.7,CPI2015,Total population,99.11966
1336,Austria,2015,27.4,GINI,Total population,0.275,27.4,CPI2010,Total population,110.6885496
1337,Austria,2015,27.4,GINI,Total population,0.275,27.4,CPI2015,Total population,100.0083
1338,Austria,2016,26.9,GINI,Total population,0.284,26.9,CPI2010,Total population,111.6754775
1339,Austria,2016,26.9,GINI,Total population,0.284,26.9,CPI2015,Total population,100.9
1340,Austria,2017,26.7,GINI,Total population,0.275,26.7,CPI2010,Total population,113.9997441
1341,Austria,2017,26.7,GINI,Total population,0.275,26.7,CPI2015,Total population,103.0
1342,Austria,2018,26.3,GINI,Total population,0.28,26.3,CPI2010,Total population,116.2778574
1343,Austria,2018,26.3,GINI,Total population,0.28,26.3,CPI2015,Total population,105.0583
1344,Denmark,2009,67.7,GINI,Total population,0.238,67.7,CPI2010,Total population,97.74126604
1345,Denmark,2009,67.7,GINI,Total population,0.238,67.7,CPI2015,Total population,91.23333
1346,Denmark,2010,67.2,GINI,Total population,0.252,67.2,CPI2010,Total population,100.0
1347,Denmark,2010,67.2,GINI,Total population,0.252,67.2,CPI2015,Total population,93.34167
1348,Denmark,2011,67.8,GINI,Total population,0.251,67.8,CPI2010,Total population,102.7586714
1349,Denmark,2011,67.8,GINI,Total population,0.251,67.8,CPI2010,Total population,102.7586714
1350,Denmark,2011,67.8,GINI,Total population,0.251,67.8,CPI2015,Total population,95.91666
1351,Denmark,2011,67.8,GINI,Total population,0.251,67.8,CPI2015,Total population,95.91666
1352,Denmark,2011,67.8,GINI,Total population,0.253,67.8,CPI2010,Total population,102.7586714
1353,Denmark,2011,67.8,GINI,Total population,0.253,67.8,CPI2010,Total population,102.7586714
1354,Denmark,2011,67.8,GINI,Total population,0.253,67.8,CPI2015,Total population,95.91666
1355,Denmark,2011,67.8,GINI,Total population,0.253,67.8,CPI2015,Total population,95.91666
1356,Denmark,2012,68.0,GINI,Total population,0.249,68.0,CPI2010,Total population,105.2227478
1357,Denmark,2012,68.0,GINI,Total population,0.249,68.0,CPI2015,Total population,98.21667
1358,Denmark,2013,67.8,GINI,Total population,0.254,67.8,CPI2010,Total population,106.0530308
1359,Denmark,2013,67.8,GINI,Total population,0.254,67.8,CPI2015,Total population,98.99167
1360,Denmark,2014,67.4,GINI,Total population,0.256,67.4,CPI2010,Total population,106.651188
1361,Denmark,2014,67.4,GINI,Total population,0.256,67.4,CPI2015,Total population,99.55
1362,Denmark,2015,67.1,GINI,Total population,0.263,67.1,CPI2010,Total population,107.1332878
1363,Denmark,2015,67.1,GINI,Total population,0.263,67.1,CPI2015,Total population,100.0
1364,Denmark,2016,65.5,GINI,Total population,0.261,65.5,CPI2010,Total population,107.40112109999998
1365,Denmark,2016,65.5,GINI,Total population,0.261,65.5,CPI2015,Total population,100.25
1366,Denmark,2017,66.1,GINI,Total population,0.264,66.1,CPI2010,Total population,108.6331539
1367,Denmark,2017,66.1,GINI,Total population,0.264,66.1,CPI2015,Total population,101.4
1368,Estonia,2018,4.3,GINI,Total population,0.305,4.3,CPI2010,Total population,119.4227044
1369,Estonia,2018,4.3,GINI,Total population,0.305,4.3,CPI2015,Total population,107.13
1370,Slovak Republic,2009,16.0,GINI,Total population,0.267,16.0,CPI2010,Total population,99.05205581
1371,Slovak Republic,2009,16.0,GINI,Total population,0.267,16.0,CPI2010,Total population,99.05205581
1372,Slovak Republic,2009,16.0,GINI,Total population,0.267,16.0,CPI2015,Total population,91.09355
1373,Slovak Republic,2009,16.0,GINI,Total population,0.267,16.0,CPI2015,Total population,91.09355
1374,Slovak Republic,2009,16.0,GINI,Total population,0.263,16.0,CPI2010,Total population,99.05205581
1375,Slovak Republic,2009,16.0,GINI,Total population,0.263,16.0,CPI2010,Total population,99.05205581
1376,Slovak Republic,2009,16.0,GINI,Total population,0.263,16.0,CPI2015,Total population,91.09355
1377,Slovak Republic,2009,16.0,GINI,Total population,0.263,16.0,CPI2015,Total population,91.09355
1378,Slovak Republic,2010,15.2,GINI,Total population,0.265,15.2,CPI2010,Total population,100.0
1379,Slovak Republic,2010,15.2,GINI,Total population,0.265,15.2,CPI2010,Total population,100.0
1380,Slovak Republic,2010,15.2,GINI,Total population,0.265,15.2,CPI2015,Total population,91.96533
1381,Slovak Republic,2010,15.2,GINI,Total population,0.265,15.2,CPI2015,Total population,91.96533
1382,Slovak Republic,2010,15.2,GINI,Total population,0.262,15.2,CPI2010,Total population,100.0
1383,Slovak Republic,2010,15.2,GINI,Total population,0.262,15.2,CPI2010,Total population,100.0
1384,Slovak Republic,2010,15.2,GINI,Total population,0.262,15.2,CPI2015,Total population,91.96533
1385,Slovak Republic,2010,15.2,GINI,Total population,0.262,15.2,CPI2015,Total population,91.96533
1386,Slovak Republic,2011,14.1,GINI,Total population,0.262,14.1,CPI2010,Total population,103.9192922
1387,Slovak Republic,2011,14.1,GINI,Total population,0.262,14.1,CPI2010,Total population,103.9192922
1388,Slovak Republic,2011,14.1,GINI,Total population,0.262,14.1,CPI2015,Total population,95.56972
1389,Slovak Republic,2011,14.1,GINI,Total population,0.262,14.1,CPI2015,Total population,95.56972
1390,Slovak Republic,2011,14.1,GINI,Total population,0.261,14.1,CPI2010,Total population,103.9192922
1391,Slovak Republic,2011,14.1,GINI,Total population,0.261,14.1,CPI2010,Total population,103.9192922
1392,Slovak Republic,2011,14.1,GINI,Total population,0.261,14.1,CPI2015,Total population,95.56972
1393,Slovak Republic,2011,14.1,GINI,Total population,0.261,14.1,CPI2015,Total population,95.56972
1394,Slovak Republic,2012,13.6,GINI,Total population,0.251,13.6,CPI2010,Total population,107.6667261
1395,Slovak Republic,2012,13.6,GINI,Total population,0.251,13.6,CPI2010,Total population,107.6667261
1396,Slovak Republic,2012,13.6,GINI,Total population,0.251,13.6,CPI2015,Total population,99.01606
1397,Slovak Republic,2012,13.6,GINI,Total population,0.251,13.6,CPI2015,Total population,99.01606
1398,Slovak Republic,2012,13.6,GINI,Total population,0.249,13.6,CPI2010,Total population,107.6667261
1399,Slovak Republic,2012,13.6,GINI,Total population,0.249,13.6,CPI2010,Total population,107.6667261
1400,Slovak Republic,2012,13.6,GINI,Total population,0.249,13.6,CPI2015,Total population,99.01606
1401,Slovak Republic,2012,13.6,GINI,Total population,0.249,13.6,CPI2015,Total population,99.01606
1402,Slovak Republic,2013,13.3,GINI,Total population,0.27,13.3,CPI2010,Total population,109.1746205
1403,Slovak Republic,2013,13.3,GINI,Total population,0.27,13.3,CPI2010,Total population,109.1746205
1404,Slovak Republic,2013,13.3,GINI,Total population,0.27,13.3,CPI2015,Total population,100.4028
1405,Slovak Republic,2013,13.3,GINI,Total population,0.27,13.3,CPI2015,Total population,100.4028
1406,Slovak Republic,2013,13.3,GINI,Total population,0.268,13.3,CPI2010,Total population,109.1746205
1407,Slovak Republic,2013,13.3,GINI,Total population,0.268,13.3,CPI2010,Total population,109.1746205
1408,Slovak Republic,2013,13.3,GINI,Total population,0.268,13.3,CPI2015,Total population,100.4028
1409,Slovak Republic,2013,13.3,GINI,Total population,0.268,13.3,CPI2015,Total population,100.4028
1410,Slovak Republic,2014,12.8,GINI,Total population,0.247,12.8,CPI2010,Total population,109.091437
1411,Slovak Republic,2014,12.8,GINI,Total population,0.247,12.8,CPI2015,Total population,100.3263
1412,Slovak Republic,2015,11.7,GINI,Total population,0.25,11.7,CPI2010,Total population,108.7366293
1413,Slovak Republic,2015,11.7,GINI,Total population,0.25,11.7,CPI2015,Total population,100.0
1414,Slovak Republic,2016,10.7,GINI,Total population,0.241,10.7,CPI2010,Total population,108.171188
1415,Slovak Republic,2016,10.7,GINI,Total population,0.241,10.7,CPI2015,Total population,99.47999
1416,Slovenia,2009,37.1,GINI,Total population,0.245,37.1,CPI2010,Total population,98.23069792
1417,Slovenia,2009,37.1,GINI,Total population,0.245,37.1,CPI2010,Total population,98.23069792
1418,Slovenia,2009,37.1,GINI,Total population,0.245,37.1,CPI2015,Total population,92.7175
1419,Slovenia,2009,37.1,GINI,Total population,0.245,37.1,CPI2015,Total population,92.7175
1420,Slovenia,2009,37.1,GINI,Total population,0.247,37.1,CPI2010,Total population,98.23069792
1421,Slovenia,2009,37.1,GINI,Total population,0.247,37.1,CPI2010,Total population,98.23069792
1422,Slovenia,2009,37.1,GINI,Total population,0.247,37.1,CPI2015,Total population,92.7175
1423,Slovenia,2009,37.1,GINI,Total population,0.247,37.1,CPI2015,Total population,92.7175
1424,Slovenia,2010,29.6,GINI,Total population,0.245,29.6,CPI2010,Total population,100.0
1425,Slovenia,2010,29.6,GINI,Total population,0.245,29.6,CPI2010,Total population,100.0
1426,Slovenia,2010,29.6,GINI,Total population,0.245,29.6,CPI2015,Total population,94.3875
1427,Slovenia,2010,29.6,GINI,Total population,0.245,29.6,CPI2015,Total population,94.3875
1428,Slovenia,2010,29.6,GINI,Total population,0.246,29.6,CPI2010,Total population,100.0
1429,Slovenia,2010,29.6,GINI,Total population,0.246,29.6,CPI2010,Total population,100.0
1430,Slovenia,2010,29.6,GINI,Total population,0.246,29.6,CPI2015,Total population,94.3875
1431,Slovenia,2010,29.6,GINI,Total population,0.246,29.6,CPI2015,Total population,94.3875
1432,Slovenia,2011,33.1,GINI,Total population,0.243,33.1,CPI2010,Total population,101.8028447
1433,Slovenia,2011,33.1,GINI,Total population,0.243,33.1,CPI2010,Total population,101.8028447
1434,Slovenia,2011,33.1,GINI,Total population,0.243,33.1,CPI2015,Total population,96.08916
1435,Slovenia,2011,33.1,GINI,Total population,0.243,33.1,CPI2015,Total population,96.08916
1436,Slovenia,2011,33.1,GINI,Total population,0.245,33.1,CPI2010,Total population,101.8028447
1437,Slovenia,2011,33.1,GINI,Total population,0.245,33.1,CPI2010,Total population,101.8028447
1438,Slovenia,2011,33.1,GINI,Total population,0.245,33.1,CPI2015,Total population,96.08916
1439,Slovenia,2011,33.1,GINI,Total population,0.245,33.1,CPI2015,Total population,96.08916
1440,Slovenia,2012,23.9,GINI,Total population,0.249,23.9,CPI2010,Total population,104.4470931
1441,Slovenia,2012,23.9,GINI,Total population,0.249,23.9,CPI2010,Total population,104.4470931
1442,Slovenia,2012,23.9,GINI,Total population,0.249,23.9,CPI2015,Total population,98.585
1443,Slovenia,2012,23.9,GINI,Total population,0.249,23.9,CPI2015,Total population,98.585
1444,Slovenia,2012,23.9,GINI,Total population,0.251,23.9,CPI2010,Total population,104.4470931
1445,Slovenia,2012,23.9,GINI,Total population,0.251,23.9,CPI2010,Total population,104.4470931
1446,Slovenia,2012,23.9,GINI,Total population,0.251,23.9,CPI2015,Total population,98.585
1447,Slovenia,2012,23.9,GINI,Total population,0.251,23.9,CPI2015,Total population,98.585
1448,Slovenia,2013,23.2,GINI,Total population,0.254,23.2,CPI2010,Total population,106.29500729999998
1449,Slovenia,2013,23.2,GINI,Total population,0.254,23.2,CPI2010,Total population,106.29500729999998
1450,Slovenia,2013,23.2,GINI,Total population,0.254,23.2,CPI2015,Total population,100.3292
1451,Slovenia,2013,23.2,GINI,Total population,0.254,23.2,CPI2015,Total population,100.3292
1452,Slovenia,2013,23.2,GINI,Total population,0.255,23.2,CPI2010,Total population,106.29500729999998
1453,Slovenia,2013,23.2,GINI,Total population,0.255,23.2,CPI2010,Total population,106.29500729999998
1454,Slovenia,2013,23.2,GINI,Total population,0.255,23.2,CPI2015,Total population,100.3292
1455,Slovenia,2013,23.2,GINI,Total population,0.255,23.2,CPI2015,Total population,100.3292
1456,Slovenia,2014,26.4,GINI,Total population,0.251,26.4,CPI2010,Total population,106.5068997
1457,Slovenia,2014,26.4,GINI,Total population,0.251,26.4,CPI2015,Total population,100.5292
1458,Slovenia,2015,20.9,GINI,Total population,0.25,20.9,CPI2010,Total population,105.9470799
1459,Slovenia,2015,20.9,GINI,Total population,0.25,20.9,CPI2015,Total population,100.0008
1460,Slovenia,2016,20.4,GINI,Total population,0.244,20.4,CPI2010,Total population,105.8888412
1461,Slovenia,2016,20.4,GINI,Total population,0.244,20.4,CPI2015,Total population,99.94583
1462,Japan,2009,18.4,GINI,Total population,0.336,18.4,CPI2010,Total population,100.7252007
1463,Japan,2009,18.4,GINI,Total population,0.336,18.4,CPI2010,Total population,100.7252007
1464,Japan,2009,18.4,GINI,Total population,0.336,18.4,CPI2015,Total population,97.225
1465,Japan,2009,18.4,GINI,Total population,0.336,18.4,CPI2015,Total population,97.225
1466,Japan,2009,18.4,GINI,Total population,0.336,18.4,CPI2010,Total population,100.7252007
1467,Japan,2009,18.4,GINI,Total population,0.336,18.4,CPI2010,Total population,100.7252007
1468,Japan,2009,18.4,GINI,Total population,0.336,18.4,CPI2015,Total population,97.225
1469,Japan,2009,18.4,GINI,Total population,0.336,18.4,CPI2015,Total population,97.225
1470,Japan,2012,17.9,GINI,Total population,0.33,17.9,CPI2010,Total population,99.6805698
1471,Japan,2012,17.9,GINI,Total population,0.33,17.9,CPI2010,Total population,99.6805698
1472,Japan,2012,17.9,GINI,Total population,0.33,17.9,CPI2015,Total population,96.21667
1473,Japan,2012,17.9,GINI,Total population,0.33,17.9,CPI2015,Total population,96.21667
1474,Japan,2012,17.9,GINI,Total population,0.33,17.9,CPI2010,Total population,99.6805698
1475,Japan,2012,17.9,GINI,Total population,0.33,17.9,CPI2010,Total population,99.6805698
1476,Japan,2012,17.9,GINI,Total population,0.33,17.9,CPI2015,Total population,96.21667
1477,Japan,2012,17.9,GINI,Total population,0.33,17.9,CPI2015,Total population,96.21667
1478,Japan,2015,17.4,GINI,Total population,0.3389999999999999,17.4,CPI2010,Total population,103.6001036
1479,Japan,2015,17.4,GINI,Total population,0.3389999999999999,17.4,CPI2015,Total population,100.0
1480,Hungary,2012,11.8,GINI,Total population,0.2789999999999999,11.8,CPI2010,Total population,109.8042007
1481,Hungary,2012,11.8,GINI,Total population,0.2789999999999999,11.8,CPI2010,Total population,109.8042007
1482,Hungary,2012,11.8,GINI,Total population,0.2789999999999999,11.8,CPI2015,Total population,98.5813
1483,Hungary,2012,11.8,GINI,Total population,0.2789999999999999,11.8,CPI2015,Total population,98.5813
1484,Hungary,2012,11.8,GINI,Total population,0.29,11.8,CPI2010,Total population,109.8042007
1485,Hungary,2012,11.8,GINI,Total population,0.29,11.8,CPI2010,Total population,109.8042007
1486,Hungary,2012,11.8,GINI,Total population,0.29,11.8,CPI2015,Total population,98.5813
1487,Hungary,2012,11.8,GINI,Total population,0.29,11.8,CPI2015,Total population,98.5813
1488,Hungary,2013,11.1,GINI,Total population,0.286,11.1,CPI2010,Total population,111.7073147
1489,Hungary,2013,11.1,GINI,Total population,0.286,11.1,CPI2015,Total population,100.2899
1490,Hungary,2014,10.2,GINI,Total population,0.281,10.2,CPI2010,Total population,111.4531355
1491,Hungary,2014,10.2,GINI,Total population,0.281,10.2,CPI2015,Total population,100.0617
1492,Hungary,2016,8.5,GINI,Total population,0.28,8.5,CPI2010,Total population,111.824157
1493,Hungary,2016,8.5,GINI,Total population,0.28,8.5,CPI2015,Total population,100.3948
1494,Hungary,2017,8.1,GINI,Total population,0.289,8.1,CPI2010,Total population,114.4500445
1495,Hungary,2017,8.1,GINI,Total population,0.289,8.1,CPI2015,Total population,102.7523
1496,Hungary,2018,7.9,GINI,Total population,0.313,7.9,CPI2010,Total population,117.7121597
1497,Hungary,2018,7.9,GINI,Total population,0.313,7.9,CPI2015,Total population,105.681
1498,Iceland,2009,84.9,GINI,Total population,0.266,84.9,CPI2010,Total population,94.87960241
1499,Iceland,2009,84.9,GINI,Total population,0.266,84.9,CPI2010,Total population,94.87960241
1500,Iceland,2009,84.9,GINI,Total population,0.266,84.9,CPI2015,Total population,80.51058
1501,Iceland,2009,84.9,GINI,Total population,0.266,84.9,CPI2015,Total population,80.51058
1502,Iceland,2009,84.9,GINI,Total population,0.266,84.9,CPI2010,Total population,94.87960241
1503,Iceland,2009,84.9,GINI,Total population,0.266,84.9,CPI2010,Total population,94.87960241
1504,Iceland,2009,84.9,GINI,Total population,0.266,84.9,CPI2015,Total population,80.51058
1505,Iceland,2009,84.9,GINI,Total population,0.266,84.9,CPI2015,Total population,80.51058
1506,Iceland,2010,85.2,GINI,Total population,0.248,85.2,CPI2010,Total population,100.0
1507,Iceland,2010,85.2,GINI,Total population,0.248,85.2,CPI2010,Total population,100.0
1508,Iceland,2010,85.2,GINI,Total population,0.248,85.2,CPI2015,Total population,84.85552
1509,Iceland,2010,85.2,GINI,Total population,0.248,85.2,CPI2015,Total population,84.85552
1510,Iceland,2010,85.2,GINI,Total population,0.245,85.2,CPI2010,Total population,100.0
1511,Iceland,2010,85.2,GINI,Total population,0.245,85.2,CPI2010,Total population,100.0
1512,Iceland,2010,85.2,GINI,Total population,0.245,85.2,CPI2015,Total population,84.85552
1513,Iceland,2010,85.2,GINI,Total population,0.245,85.2,CPI2015,Total population,84.85552
1514,Iceland,2012,85.3,GINI,Total population,0.252,85.3,CPI2010,Total population,109.3944154
1515,Iceland,2012,85.3,GINI,Total population,0.252,85.3,CPI2010,Total population,109.3944154
